,Day,Month,Hour,Weekend,Week,Type,Traffic
35976,10,8,0,0,32,3,0.1891891891891892
35977,10,8,1,0,32,3,0.17027027027027028
35978,10,8,2,0,32,3,0.13243243243243244
35979,10,8,3,0,32,3,0.07567567567567568
35980,10,8,4,0,32,3,0.07567567567567568
35981,10,8,5,0,32,3,0.05675675675675675
35982,10,8,6,0,32,3,0.1135135135135135
35983,10,8,7,0,32,3,0.0945945945945946
35984,10,8,8,0,32,3,0.1135135135135135
35985,10,8,9,0,32,3,0.24594594594594593
35986,10,8,10,0,32,3,0.20810810810810812
35987,10,8,11,0,32,3,0.24594594594594593
35988,10,8,12,0,32,3,0.34054054054054056
35989,10,8,13,0,32,3,0.20810810810810812
35990,10,8,14,0,32,3,0.34054054054054056
35991,10,8,15,0,32,3,0.2648648648648649
35992,10,8,16,0,32,3,0.227027027027027
35993,10,8,17,0,32,3,0.3216216216216216
35994,10,8,18,0,32,3,0.34054054054054056
35995,10,8,19,0,32,3,0.7
35996,10,8,20,0,32,3,0.5675675675675675
35997,10,8,21,0,32,3,0.4729729729729729
35998,10,8,22,0,32,3,0.41621621621621624
35999,10,8,23,0,32,3,0.4729729729729729
36000,11,8,0,0,32,3,0.3594594594594594
36001,11,8,1,0,32,3,0.227027027027027
36002,11,8,2,0,32,3,0.17027027027027028
36003,11,8,3,0,32,3,0.17027027027027028
36004,11,8,4,0,32,3,0.13243243243243244
36005,11,8,5,0,32,3,0.0945945945945946
36006,11,8,6,0,32,3,0.17027027027027028
36007,11,8,7,0,32,3,0.227027027027027
36008,11,8,8,0,32,3,0.20810810810810812
36009,11,8,9,0,32,3,0.3027027027027027
36010,11,8,10,0,32,3,0.3594594594594594
36011,11,8,11,0,32,3,0.41621621621621624
36012,11,8,12,0,32,3,0.5486486486486486
36013,11,8,13,0,32,3,0.3027027027027027
36014,11,8,14,0,32,3,0.34054054054054056
36015,11,8,15,0,32,3,0.39729729729729724
36016,11,8,16,0,32,3,0.3594594594594594
36017,11,8,17,0,32,3,0.41621621621621624
36018,11,8,18,0,32,3,0.39729729729729724
36019,11,8,19,0,32,3,0.49189189189189186
36020,11,8,20,0,32,3,0.3027027027027027
36021,11,8,21,0,32,3,0.28378378378378377
36022,11,8,22,0,32,3,0.24594594594594593
36023,11,8,23,0,32,3,0.24594594594594593
36024,12,8,0,0,32,3,0.227027027027027
36025,12,8,1,0,32,3,0.24594594594594593
36026,12,8,2,0,32,3,0.07567567567567568
36027,12,8,3,0,32,3,0.1135135135135135
36028,12,8,4,0,32,3,0.05675675675675675
36029,12,8,5,0,32,3,0.07567567567567568
36030,12,8,6,0,32,3,0.05675675675675675
36031,12,8,7,0,32,3,0.1135135135135135
36032,12,8,8,0,32,3,0.17027027027027028
36033,12,8,9,0,32,3,0.15135135135135136
36034,12,8,10,0,32,3,0.4351351351351351
36035,12,8,11,0,32,3,0.5108108108108108
36036,12,8,12,0,32,3,0.3594594594594594
36037,12,8,13,0,32,3,0.3594594594594594
36038,12,8,14,0,32,3,0.4351351351351351
36039,12,8,15,0,32,3,0.41621621621621624
36040,12,8,16,0,32,3,0.3594594594594594
36041,12,8,17,0,32,3,0.34054054054054056
36042,12,8,18,0,32,3,0.2648648648648649
36043,12,8,19,0,32,3,0.28378378378378377
36044,12,8,20,0,32,3,0.28378378378378377
36045,12,8,21,0,32,3,0.2648648648648649
36046,12,8,22,0,32,3,0.2648648648648649
36047,12,8,23,0,32,3,0.34054054054054056
36048,13,8,0,1,32,3,0.15135135135135136
36049,13,8,1,1,32,3,0.20810810810810812
36050,13,8,2,1,32,3,0.13243243243243244
36051,13,8,3,1,32,3,0.05675675675675675
36052,13,8,4,1,32,3,0.07567567567567568
36053,13,8,5,1,32,3,0.03783783783783784
36054,13,8,6,1,32,3,0.13243243243243244
36055,13,8,7,1,32,3,0.1135135135135135
36056,13,8,8,1,32,3,0.07567567567567568
36057,13,8,9,1,32,3,0.15135135135135136
36058,13,8,10,1,32,3,0.20810810810810812
36059,13,8,11,1,32,3,0.227027027027027
36060,13,8,12,1,32,3,0.13243243243243244
36061,13,8,13,1,32,3,0.17027027027027028
36062,13,8,14,1,32,3,0.20810810810810812
36063,13,8,15,1,32,3,0.17027027027027028
36064,13,8,16,1,32,3,0.13243243243243244
36065,13,8,17,1,32,3,0.15135135135135136
36066,13,8,18,1,32,3,0.227027027027027
36067,13,8,19,1,32,3,0.15135135135135136
36068,13,8,20,1,32,3,0.15135135135135136
36069,13,8,21,1,32,3,0.20810810810810812
36070,13,8,22,1,32,3,0.15135135135135136
36071,13,8,23,1,32,3,0.17027027027027028
36072,14,8,0,1,32,3,0.1135135135135135
36073,14,8,1,1,32,3,0.13243243243243244
36074,14,8,2,1,32,3,0.0945945945945946
36075,14,8,3,1,32,3,0.0945945945945946
36076,14,8,4,1,32,3,0.07567567567567568
36077,14,8,5,1,32,3,0.0
36078,14,8,6,1,32,3,0.0945945945945946
36079,14,8,7,1,32,3,0.03783783783783784
36080,14,8,8,1,32,3,0.13243243243243244
36081,14,8,9,1,32,3,0.1135135135135135
36082,14,8,10,1,32,3,0.13243243243243244
36083,14,8,11,1,32,3,0.17027027027027028
36084,14,8,12,1,32,3,0.15135135135135136
36085,14,8,13,1,32,3,0.13243243243243244
36086,14,8,14,1,32,3,0.15135135135135136
36087,14,8,15,1,32,3,0.13243243243243244
36088,14,8,16,1,32,3,0.17027027027027028
36089,14,8,17,1,32,3,0.05675675675675675
36090,14,8,18,1,32,3,0.15135135135135136
36091,14,8,19,1,32,3,0.227027027027027
36092,14,8,20,1,32,3,0.1135135135135135
36093,14,8,21,1,32,3,0.0945945945945946
36094,14,8,22,1,32,3,0.13243243243243244
36095,14,8,23,1,32,3,0.20810810810810812
36096,15,8,0,0,33,3,0.18666666666666665
36097,15,8,1,0,33,3,0.13999999999999999
36098,15,8,2,0,33,3,0.09333333333333332
36099,15,8,3,0,33,3,0.04666666666666666
36100,15,8,4,0,33,3,0.0
36101,15,8,5,0,33,3,0.11666666666666665
36102,15,8,6,0,33,3,0.06999999999999999
36103,15,8,7,0,33,3,0.11666666666666665
36104,15,8,8,0,33,3,0.06999999999999999
36105,15,8,9,0,33,3,0.13999999999999999
36106,15,8,10,0,33,3,0.25666666666666665
36107,15,8,11,0,33,3,0.18666666666666665
36108,15,8,12,0,33,3,0.21
36109,15,8,13,0,33,3,0.25666666666666665
36110,15,8,14,0,33,3,0.21
36111,15,8,15,0,33,3,0.11666666666666665
36112,15,8,16,0,33,3,0.16333333333333333
36113,15,8,17,0,33,3,0.16333333333333333
36114,15,8,18,0,33,3,0.21
36115,15,8,19,0,33,3,0.21
36116,15,8,20,0,33,3,0.30333333333333334
36117,15,8,21,0,33,3,0.21
36118,15,8,22,0,33,3,0.18666666666666665
36119,15,8,23,0,33,3,0.18666666666666665
36120,16,8,0,0,33,3,0.16333333333333333
36121,16,8,1,0,33,3,0.11666666666666665
36122,16,8,2,0,33,3,0.11666666666666665
36123,16,8,3,0,33,3,0.06999999999999999
36124,16,8,4,0,33,3,0.02333333333333333
36125,16,8,5,0,33,3,0.02333333333333333
36126,16,8,6,0,33,3,0.02333333333333333
36127,16,8,7,0,33,3,0.09333333333333332
36128,16,8,8,0,33,3,0.16333333333333333
36129,16,8,9,0,33,3,0.06999999999999999
36130,16,8,10,0,33,3,0.32666666666666666
36131,16,8,11,0,33,3,0.42
36132,16,8,12,0,33,3,0.3733333333333333
36133,16,8,13,0,33,3,0.42
36134,16,8,14,0,33,3,0.30333333333333334
36135,16,8,15,0,33,3,0.30333333333333334
36136,16,8,16,0,33,3,0.30333333333333334
36137,16,8,17,0,33,3,0.32666666666666666
36138,16,8,18,0,33,3,0.27999999999999997
36139,16,8,19,0,33,3,0.32666666666666666
36140,16,8,20,0,33,3,0.25666666666666665
36141,16,8,21,0,33,3,0.25666666666666665
36142,16,8,22,0,33,3,0.16333333333333333
36143,16,8,23,0,33,3,0.25666666666666665
36144,17,8,0,0,33,3,0.18666666666666665
36145,17,8,1,0,33,3,0.04666666666666666
36146,17,8,2,0,33,3,0.09333333333333332
36147,17,8,3,0,33,3,0.11666666666666665
36148,17,8,4,0,33,3,0.06999999999999999
36149,17,8,5,0,33,3,0.09333333333333332
36150,17,8,6,0,33,3,0.09333333333333332
36151,17,8,7,0,33,3,0.06999999999999999
36152,17,8,8,0,33,3,0.06999999999999999
36153,17,8,9,0,33,3,0.18666666666666665
36154,17,8,10,0,33,3,0.13999999999999999
36155,17,8,11,0,33,3,0.32666666666666666
36156,17,8,12,0,33,3,0.25666666666666665
36157,17,8,13,0,33,3,0.2333333333333333
36158,17,8,14,0,33,3,0.27999999999999997
36159,17,8,15,0,33,3,0.35
36160,17,8,16,0,33,3,0.27999999999999997
36161,17,8,17,0,33,3,0.35
36162,17,8,18,0,33,3,0.30333333333333334
36163,17,8,19,0,33,3,0.18666666666666665
36164,17,8,20,0,33,3,0.25666666666666665
36165,17,8,21,0,33,3,0.18666666666666665
36166,17,8,22,0,33,3,0.25666666666666665
36167,17,8,23,0,33,3,0.16333333333333333
36168,18,8,0,0,33,3,0.18666666666666665
36169,18,8,1,0,33,3,0.11666666666666665
36170,18,8,2,0,33,3,0.11666666666666665
36171,18,8,3,0,33,3,0.09333333333333332
36172,18,8,4,0,33,3,0.02333333333333333
36173,18,8,5,0,33,3,0.04666666666666666
36174,18,8,6,0,33,3,0.02333333333333333
36175,18,8,7,0,33,3,0.09333333333333332
36176,18,8,8,0,33,3,0.11666666666666665
36177,18,8,9,0,33,3,0.09333333333333332
36178,18,8,10,0,33,3,0.27999999999999997
36179,18,8,11,0,33,3,0.30333333333333334
36180,18,8,12,0,33,3,0.35
36181,18,8,13,0,33,3,0.25666666666666665
36182,18,8,14,0,33,3,0.27999999999999997
36183,18,8,15,0,33,3,0.27999999999999997
36184,18,8,16,0,33,3,0.2333333333333333
36185,18,8,17,0,33,3,0.25666666666666665
36186,18,8,18,0,33,3,0.18666666666666665
36187,18,8,19,0,33,3,0.13999999999999999
36188,18,8,20,0,33,3,0.21
36189,18,8,21,0,33,3,0.13999999999999999
36190,18,8,22,0,33,3,0.18666666666666665
36191,18,8,23,0,33,3,0.13999999999999999
36192,19,8,0,0,33,3,0.09333333333333332
36193,19,8,1,0,33,3,0.16333333333333333
36194,19,8,2,0,33,3,0.04666666666666666
36195,19,8,3,0,33,3,0.06999999999999999
36196,19,8,4,0,33,3,0.06999999999999999
36197,19,8,5,0,33,3,0.06999999999999999
36198,19,8,6,0,33,3,0.04666666666666666
36199,19,8,7,0,33,3,0.09333333333333332
36200,19,8,8,0,33,3,0.13999999999999999
36201,19,8,9,0,33,3,0.06999999999999999
36202,19,8,10,0,33,3,0.2333333333333333
36203,19,8,11,0,33,3,0.21
36204,19,8,12,0,33,3,0.25666666666666665
36205,19,8,13,0,33,3,0.2333333333333333
36206,19,8,14,0,33,3,0.2333333333333333
36207,19,8,15,0,33,3,0.2333333333333333
36208,19,8,16,0,33,3,0.30333333333333334
36209,19,8,17,0,33,3,0.27999999999999997
36210,19,8,18,0,33,3,0.16333333333333333
36211,19,8,19,0,33,3,0.13999999999999999
36212,19,8,20,0,33,3,0.13999999999999999
36213,19,8,21,0,33,3,0.21
36214,19,8,22,0,33,3,0.11666666666666665
36215,19,8,23,0,33,3,0.21
36216,20,8,0,1,33,3,0.27999999999999997
36217,20,8,1,1,33,3,0.04666666666666666
36218,20,8,2,1,33,3,0.04666666666666666
36219,20,8,3,1,33,3,0.06999999999999999
36220,20,8,4,1,33,3,0.04666666666666666
36221,20,8,5,1,33,3,0.06999999999999999
36222,20,8,6,1,33,3,0.06999999999999999
36223,20,8,7,1,33,3,0.0
36224,20,8,8,1,33,3,0.11666666666666665
36225,20,8,9,1,33,3,0.11666666666666665
36226,20,8,10,1,33,3,0.06999999999999999
36227,20,8,11,1,33,3,0.18666666666666665
36228,20,8,12,1,33,3,0.2333333333333333
36229,20,8,13,1,33,3,0.7
36230,20,8,14,1,33,3,0.4433333333333333
36231,20,8,15,1,33,3,0.4433333333333333
36232,20,8,16,1,33,3,0.2333333333333333
36233,20,8,17,1,33,3,0.21
36234,20,8,18,1,33,3,0.25666666666666665
36235,20,8,19,1,33,3,0.13999999999999999
36236,20,8,20,1,33,3,0.21
36237,20,8,21,1,33,3,0.18666666666666665
36238,20,8,22,1,33,3,0.21
36239,20,8,23,1,33,3,0.16333333333333333
36240,21,8,0,1,33,3,0.18666666666666665
36241,21,8,1,1,33,3,0.13999999999999999
36242,21,8,2,1,33,3,0.06999999999999999
36243,21,8,3,1,33,3,0.0
36244,21,8,4,1,33,3,0.02333333333333333
36245,21,8,5,1,33,3,0.09333333333333332
36246,21,8,6,1,33,3,0.02333333333333333
36247,21,8,7,1,33,3,0.0
36248,21,8,8,1,33,3,0.09333333333333332
36249,21,8,9,1,33,3,0.11666666666666665
36250,21,8,10,1,33,3,0.13999999999999999
36251,21,8,11,1,33,3,0.11666666666666665
36252,21,8,12,1,33,3,0.18666666666666665
36253,21,8,13,1,33,3,0.18666666666666665
36254,21,8,14,1,33,3,0.09333333333333332
36255,21,8,15,1,33,3,0.04666666666666666
36256,21,8,16,1,33,3,0.13999999999999999
36257,21,8,17,1,33,3,0.09333333333333332
36258,21,8,18,1,33,3,0.18666666666666665
36259,21,8,19,1,33,3,0.21
36260,21,8,20,1,33,3,0.25666666666666665
36261,21,8,21,1,33,3,0.18666666666666665
36262,21,8,22,1,33,3,0.27999999999999997
36263,21,8,23,1,33,3,0.25666666666666665
36264,22,8,0,0,34,3,0.051578947368421044
36265,22,8,1,0,34,3,0.022105263157894735
36266,22,8,2,0,34,3,0.02947368421052631
36267,22,8,3,0,34,3,0.04421052631578947
36268,22,8,4,0,34,3,0.022105263157894735
36269,22,8,5,0,34,3,0.022105263157894735
36270,22,8,6,0,34,3,0.022105263157894735
36271,22,8,7,0,34,3,0.03684210526315789
36272,22,8,8,0,34,3,0.02947368421052631
36273,22,8,9,0,34,3,0.051578947368421044
36274,22,8,10,0,34,3,0.0663157894736842
36275,22,8,11,0,34,3,0.13999999999999999
36276,22,8,12,0,34,3,0.13999999999999999
36277,22,8,13,0,34,3,0.10315789473684209
36278,22,8,14,0,34,3,0.10315789473684209
36279,22,8,15,0,34,3,0.09578947368421052
36280,22,8,16,0,34,3,0.10315789473684209
36281,22,8,17,0,34,3,0.10315789473684209
36282,22,8,18,0,34,3,0.21368421052631578
36283,22,8,19,0,34,3,0.13999999999999999
36284,22,8,20,0,34,3,0.12526315789473683
36285,22,8,21,0,34,3,0.10315789473684209
36286,22,8,22,0,34,3,0.1326315789473684
36287,22,8,23,0,34,3,0.12526315789473683
36288,23,8,0,0,34,3,0.09578947368421052
36289,23,8,1,0,34,3,0.07368421052631578
36290,23,8,2,0,34,3,0.07368421052631578
36291,23,8,3,0,34,3,0.007368421052631578
36292,23,8,4,0,34,3,0.022105263157894735
36293,23,8,5,0,34,3,0.051578947368421044
36294,23,8,6,0,34,3,0.03684210526315789
36295,23,8,7,0,34,3,0.051578947368421044
36296,23,8,8,0,34,3,0.05894736842105262
36297,23,8,9,0,34,3,0.051578947368421044
36298,23,8,10,0,34,3,0.12526315789473683
36299,23,8,11,0,34,3,0.11052631578947367
36300,23,8,12,0,34,3,0.11789473684210525
36301,23,8,13,0,34,3,0.11052631578947367
36302,23,8,14,0,34,3,0.12526315789473683
36303,23,8,15,0,34,3,0.09578947368421052
36304,23,8,16,0,34,3,0.11052631578947367
36305,23,8,17,0,34,3,0.14736842105263157
36306,23,8,18,0,34,3,0.14736842105263157
36307,23,8,19,0,34,3,0.1326315789473684
36308,23,8,20,0,34,3,0.1326315789473684
36309,23,8,21,0,34,3,0.08842105263157894
36310,23,8,22,0,34,3,0.11052631578947367
36311,23,8,23,0,34,3,0.08105263157894736
36312,24,8,0,0,34,3,0.10315789473684209
36313,24,8,1,0,34,3,0.051578947368421044
36314,24,8,2,0,34,3,0.07368421052631578
36315,24,8,3,0,34,3,0.02947368421052631
36316,24,8,4,0,34,3,0.007368421052631578
36317,24,8,5,0,34,3,0.014736842105263156
36318,24,8,6,0,34,3,0.051578947368421044
36319,24,8,7,0,34,3,0.04421052631578947
36320,24,8,8,0,34,3,0.051578947368421044
36321,24,8,9,0,34,3,0.08105263157894736
36322,24,8,10,0,34,3,0.08842105263157894
36323,24,8,11,0,34,3,0.11789473684210525
36324,24,8,12,0,34,3,0.1326315789473684
36325,24,8,13,0,34,3,0.10315789473684209
36326,24,8,14,0,34,3,0.1326315789473684
36327,24,8,15,0,34,3,0.09578947368421052
36328,24,8,16,0,34,3,0.09578947368421052
36329,24,8,17,0,34,3,0.11789473684210525
36330,24,8,18,0,34,3,0.12526315789473683
36331,24,8,19,0,34,3,0.41263157894736835
36332,24,8,20,0,34,3,0.3021052631578947
36333,24,8,21,0,34,3,0.22842105263157894
36334,24,8,22,0,34,3,0.19894736842105262
36335,24,8,23,0,34,3,0.17684210526315788
36336,25,8,0,0,34,3,0.14736842105263157
36337,25,8,1,0,34,3,0.05894736842105262
36338,25,8,2,0,34,3,0.04421052631578947
36339,25,8,3,0,34,3,0.0663157894736842
36340,25,8,4,0,34,3,0.051578947368421044
36341,25,8,5,0,34,3,0.02947368421052631
36342,25,8,6,0,34,3,0.04421052631578947
36343,25,8,7,0,34,3,0.04421052631578947
36344,25,8,8,0,34,3,0.09578947368421052
36345,25,8,9,0,34,3,0.11789473684210525
36346,25,8,10,0,34,3,0.13999999999999999
36347,25,8,11,0,34,3,0.15473684210526314
36348,25,8,12,0,34,3,0.1694736842105263
36349,25,8,13,0,34,3,0.13999999999999999
36350,25,8,14,0,34,3,0.19157894736842104
36351,25,8,15,0,34,3,0.16210526315789472
36352,25,8,16,0,34,3,0.19157894736842104
36353,25,8,17,0,34,3,0.10315789473684209
36354,25,8,18,0,34,3,0.13999999999999999
36355,25,8,19,0,34,3,0.15473684210526314
36356,25,8,20,0,34,3,0.1326315789473684
36357,25,8,21,0,34,3,0.1326315789473684
36358,25,8,22,0,34,3,0.10315789473684209
36359,25,8,23,0,34,3,0.08842105263157894
36360,26,8,0,0,34,3,0.07368421052631578
36361,26,8,1,0,34,3,0.07368421052631578
36362,26,8,2,0,34,3,0.0663157894736842
36363,26,8,3,0,34,3,0.02947368421052631
36364,26,8,4,0,34,3,0.0663157894736842
36365,26,8,5,0,34,3,0.014736842105263156
36366,26,8,6,0,34,3,0.022105263157894735
36367,26,8,7,0,34,3,0.03684210526315789
36368,26,8,8,0,34,3,0.0663157894736842
36369,26,8,9,0,34,3,0.08105263157894736
36370,26,8,10,0,34,3,0.13999999999999999
36371,26,8,11,0,34,3,0.15473684210526314
36372,26,8,12,0,34,3,0.14736842105263157
36373,26,8,13,0,34,3,0.08105263157894736
36374,26,8,14,0,34,3,0.1326315789473684
36375,26,8,15,0,34,3,0.1326315789473684
36376,26,8,16,0,34,3,0.11789473684210525
36377,26,8,17,0,34,3,0.14736842105263157
36378,26,8,18,0,34,3,0.17684210526315788
36379,26,8,19,0,34,3,0.11789473684210525
36380,26,8,20,0,34,3,0.11789473684210525
36381,26,8,21,0,34,3,0.10315789473684209
36382,26,8,22,0,34,3,0.10315789473684209
36383,26,8,23,0,34,3,0.11052631578947367
36384,27,8,0,1,34,3,0.10315789473684209
36385,27,8,1,1,34,3,0.02947368421052631
36386,27,8,2,1,34,3,0.04421052631578947
36387,27,8,3,1,34,3,0.04421052631578947
36388,27,8,4,1,34,3,0.0
36389,27,8,5,1,34,3,0.014736842105263156
36390,27,8,6,1,34,3,0.03684210526315789
36391,27,8,7,1,34,3,0.051578947368421044
36392,27,8,8,1,34,3,0.051578947368421044
36393,27,8,9,1,34,3,0.0663157894736842
36394,27,8,10,1,34,3,0.08842105263157894
36395,27,8,11,1,34,3,0.10315789473684209
36396,27,8,12,1,34,3,0.10315789473684209
36397,27,8,13,1,34,3,0.10315789473684209
36398,27,8,14,1,34,3,0.12526315789473683
36399,27,8,15,1,34,3,0.11789473684210525
36400,27,8,16,1,34,3,0.1326315789473684
36401,27,8,17,1,34,3,0.11052631578947367
36402,27,8,18,1,34,3,0.16210526315789472
36403,27,8,19,1,34,3,0.3094736842105263
36404,27,8,20,1,34,3,0.5599999999999999
36405,27,8,21,1,34,3,0.6042105263157894
36406,27,8,22,1,34,3,0.28736842105263155
36407,27,8,23,1,34,3,0.22105263157894733
36408,28,8,0,1,34,3,0.19157894736842104
36409,28,8,1,1,34,3,0.11789473684210525
36410,28,8,2,1,34,3,0.07368421052631578
36411,28,8,3,1,34,3,0.02947368421052631
36412,28,8,4,1,34,3,0.0663157894736842
36413,28,8,5,1,34,3,0.02947368421052631
36414,28,8,6,1,34,3,0.02947368421052631
36415,28,8,7,1,34,3,0.0663157894736842
36416,28,8,8,1,34,3,0.04421052631578947
36417,28,8,9,1,34,3,0.08842105263157894
36418,28,8,10,1,34,3,0.11052631578947367
36419,28,8,11,1,34,3,0.1326315789473684
36420,28,8,12,1,34,3,0.11789473684210525
36421,28,8,13,1,34,3,0.10315789473684209
36422,28,8,14,1,34,3,0.08842105263157894
36423,28,8,15,1,34,3,0.08842105263157894
36424,28,8,16,1,34,3,0.11052631578947367
36425,28,8,17,1,34,3,0.10315789473684209
36426,28,8,18,1,34,3,0.12526315789473683
36427,28,8,19,1,34,3,0.28736842105263155
36428,28,8,20,1,34,3,0.7
36429,28,8,21,1,34,3,0.5968421052631578
36430,28,8,22,1,34,3,0.3389473684210526
36431,28,8,23,1,34,3,0.22842105263157894
36432,29,8,0,0,35,3,0.31111111111111106
36433,29,8,1,0,35,3,0.2333333333333333
36434,29,8,2,0,35,3,0.1361111111111111
36435,29,8,3,0,35,3,0.15555555555555553
36436,29,8,4,0,35,3,0.05833333333333333
36437,29,8,5,0,35,3,0.05833333333333333
36438,29,8,6,0,35,3,0.1361111111111111
36439,29,8,7,0,35,3,0.2138888888888889
36440,29,8,8,0,35,3,0.1361111111111111
36441,29,8,9,0,35,3,0.25277777777777777
36442,29,8,10,0,35,3,0.3888888888888889
36443,29,8,11,0,35,3,0.5638888888888889
36444,29,8,12,0,35,3,0.48611111111111105
36445,29,8,13,0,35,3,0.3888888888888889
36446,29,8,14,0,35,3,0.3888888888888889
36447,29,8,15,0,35,3,0.3694444444444444
36448,29,8,16,0,35,3,0.3694444444444444
36449,29,8,17,0,35,3,0.33055555555555555
36450,29,8,18,0,35,3,0.2722222222222222
36451,29,8,19,0,35,3,0.35
36452,29,8,20,0,35,3,0.25277777777777777
36453,29,8,21,0,35,3,0.31111111111111106
36454,29,8,22,0,35,3,0.2916666666666667
36455,29,8,23,0,35,3,0.19444444444444445
36456,30,8,0,0,35,3,0.15555555555555553
36457,30,8,1,0,35,3,0.15555555555555553
36458,30,8,2,0,35,3,0.1361111111111111
36459,30,8,3,0,35,3,0.03888888888888888
36460,30,8,4,0,35,3,0.03888888888888888
36461,30,8,5,0,35,3,0.05833333333333333
36462,30,8,6,0,35,3,0.07777777777777777
36463,30,8,7,0,35,3,0.05833333333333333
36464,30,8,8,0,35,3,0.07777777777777777
36465,30,8,9,0,35,3,0.1361111111111111
36466,30,8,10,0,35,3,0.2138888888888889
36467,30,8,11,0,35,3,0.33055555555555555
36468,30,8,12,0,35,3,0.31111111111111106
36469,30,8,13,0,35,3,0.175
36470,30,8,14,0,35,3,0.19444444444444445
36471,30,8,15,0,35,3,0.25277777777777777
36472,30,8,16,0,35,3,0.2333333333333333
36473,30,8,17,0,35,3,0.2722222222222222
36474,30,8,18,0,35,3,0.2333333333333333
36475,30,8,19,0,35,3,0.2138888888888889
36476,30,8,20,0,35,3,0.175
36477,30,8,21,0,35,3,0.2333333333333333
36478,30,8,22,0,35,3,0.2333333333333333
36479,30,8,23,0,35,3,0.175
36480,31,8,0,0,35,3,0.175
36481,31,8,1,0,35,3,0.1361111111111111
36482,31,8,2,0,35,3,0.05833333333333333
36483,31,8,3,0,35,3,0.07777777777777777
36484,31,8,4,0,35,3,0.05833333333333333
36485,31,8,5,0,35,3,0.09722222222222222
36486,31,8,6,0,35,3,0.05833333333333333
36487,31,8,7,0,35,3,0.05833333333333333
36488,31,8,8,0,35,3,0.09722222222222222
36489,31,8,9,0,35,3,0.11666666666666665
36490,31,8,10,0,35,3,0.19444444444444445
36491,31,8,11,0,35,3,0.175
36492,31,8,12,0,35,3,0.19444444444444445
36493,31,8,13,0,35,3,0.11666666666666665
36494,31,8,14,0,35,3,0.2333333333333333
36495,31,8,15,0,35,3,0.2333333333333333
36496,31,8,16,0,35,3,0.19444444444444445
36497,31,8,17,0,35,3,0.2138888888888889
36498,31,8,18,0,35,3,0.19444444444444445
36499,31,8,19,0,35,3,0.175
36500,31,8,20,0,35,3,0.2138888888888889
36501,31,8,21,0,35,3,0.2138888888888889
36502,31,8,22,0,35,3,0.2333333333333333
36503,31,8,23,0,35,3,0.2138888888888889
36504,1,9,0,0,35,3,0.2138888888888889
36505,1,9,1,0,35,3,0.2333333333333333
36506,1,9,2,0,35,3,0.07777777777777777
36507,1,9,3,0,35,3,0.09722222222222222
36508,1,9,4,0,35,3,0.03888888888888888
36509,1,9,5,0,35,3,0.07777777777777777
36510,1,9,6,0,35,3,0.05833333333333333
36511,1,9,7,0,35,3,0.07777777777777777
36512,1,9,8,0,35,3,0.09722222222222222
36513,1,9,9,0,35,3,0.33055555555555555
36514,1,9,10,0,35,3,0.3888888888888889
36515,1,9,11,0,35,3,0.2722222222222222
36516,1,9,12,0,35,3,0.35
36517,1,9,13,0,35,3,0.3888888888888889
36518,1,9,14,0,35,3,0.4666666666666666
36519,1,9,15,0,35,3,0.4083333333333333
36520,1,9,16,0,35,3,0.33055555555555555
36521,1,9,17,0,35,3,0.3888888888888889
36522,1,9,18,0,35,3,0.31111111111111106
36523,1,9,19,0,35,3,0.3888888888888889
36524,1,9,20,0,35,3,0.35
36525,1,9,21,0,35,3,0.44722222222222213
36526,1,9,22,0,35,3,0.7
36527,1,9,23,0,35,3,0.5055555555555555
36528,2,9,0,0,35,3,0.3694444444444444
36529,2,9,1,0,35,3,0.2333333333333333
36530,2,9,2,0,35,3,0.15555555555555553
36531,2,9,3,0,35,3,0.09722222222222222
36532,2,9,4,0,35,3,0.0
36533,2,9,5,0,35,3,0.11666666666666665
36534,2,9,6,0,35,3,0.03888888888888888
36535,2,9,7,0,35,3,0.07777777777777777
36536,2,9,8,0,35,3,0.2138888888888889
36537,2,9,9,0,35,3,0.2916666666666667
36538,2,9,10,0,35,3,0.3888888888888889
36539,2,9,11,0,35,3,0.44722222222222213
36540,2,9,12,0,35,3,0.4277777777777778
36541,2,9,13,0,35,3,0.4083333333333333
36542,2,9,14,0,35,3,0.31111111111111106
36543,2,9,15,0,35,3,0.3888888888888889
36544,2,9,16,0,35,3,0.31111111111111106
36545,2,9,17,0,35,3,0.31111111111111106
36546,2,9,18,0,35,3,0.2722222222222222
36547,2,9,19,0,35,3,0.35
36548,2,9,20,0,35,3,0.2722222222222222
36549,2,9,21,0,35,3,0.2722222222222222
36550,2,9,22,0,35,3,0.31111111111111106
36551,2,9,23,0,35,3,0.2722222222222222
36552,3,9,0,1,35,3,0.2333333333333333
36553,3,9,1,1,35,3,0.15555555555555553
36554,3,9,2,1,35,3,0.1361111111111111
36555,3,9,3,1,35,3,0.03888888888888888
36556,3,9,4,1,35,3,0.01944444444444444
36557,3,9,5,1,35,3,0.07777777777777777
36558,3,9,6,1,35,3,0.01944444444444444
36559,3,9,7,1,35,3,0.03888888888888888
36560,3,9,8,1,35,3,0.07777777777777777
36561,3,9,9,1,35,3,0.07777777777777777
36562,3,9,10,1,35,3,0.19444444444444445
36563,3,9,11,1,35,3,0.1361111111111111
36564,3,9,12,1,35,3,0.2138888888888889
36565,3,9,13,1,35,3,0.25277777777777777
